,id,tags,title
3633,3028,dr. jekyll (mark blankfield) inhales white powder and becomes an obnoxious southern californian. doublelife musical jekyllandhyde comedy horror sciencefiction markblankfield bessarmstrong kristaerrickson jerrybelson,Jekyll and Hyde ... Together Again
3634,1024,"based on the true story of juliet hulme and pauline parker, two close friends who share a love of fantasy and literature, who conspire to kill pauline's mother when she tries to end the girls' intense and obsessive relationship. mother sex secret obsession literature nudity fantasy passion love friends murder independentfilm lesbian true relationship drama fantasy melanielynskey katewinslet sarahpeirse peterjackson",Heavenly Creatures
3635,343795,"a man involved in a horrific car crash is pronounced dead, only to come back to life an hour and a half later, claiming to have seen heaven. hospital church drama katebosworth haydenchristensen hudsonmeek michaelpolish",90 Minutes in Heaven
3636,45658,"when an alcoholic relapses, causing him to lose his wife and his job, he holds a yard sale on his front lawn in an attempt to start over. a new neighbor might be the key to his return to form. alcohol arizona beer playboy independentfilm salesman pregnant repoman comedy drama romance rebeccahall willferrell glennhowerton danrush",Everything Must Go
3637,16148,"daryl zero is a private investigator. along with his assistant, steve arlo he solves impossible crimes and puzzles. though a master investigator, when he is not working, zero doesn't know what to do with himself. he has no social skills, writes bad music, and drives arlo crazy. in his latest case, zero must find out who is blackmailing a rich executive, and when his client won't tell him, why. detective blackmail independentfilm comedy crime mystery thriller billpullman benstiller ryano'neal jakekasdan",Zero Effect
3638,4553,"the machinist is the story of trevor reznik, a lathe-operator who is dying of insomnia. in a machine shop, occupational hazards are bad enough under normal circumstances; yet for trevor the risks are compounded by fatigue. trevor has lost the ability to sleep. this is no ordinary insomnia... factory insomnia postit machinist cleaningbathroomtile osha taunting manhole onearmedman torment departmentofmotorvehicles mother'sday losingweight oldphotograph dostoevsky thriller drama christianbale jenniferjasonleigh aitanasánchez-gijón bradanderson",The Machinist
3639,36351,"a drug dealer with upscale clientele is having moral problems going about his daily deliveries. a reformed addict, he has never gotten over the wife that left him, and the couple that use him for deliveries worry about his mental well-being and his effectiveness at his job. meanwhile someone is killing women in apparently drug-related incidents. suicide drugdealer redemption addict existentialism drama crime willemdafoe susansarandon danadelany paulschrader",Light Sleeper
3640,245916,a reporter becomes the target of a vicious smear campaign that drives him to the point of suicide after he exposes the cia's role in arming contra rebels in nicaragua and importing cocaine into california. based on the true story of journalist gary webb. biography thriller crime drama mystery jeremyrenner maryelizabethwinstead michaelsheen michaelcuesta,Kill the Messenger
3641,27585,life for a happy couple is turned upside down after their young son dies in an accident. lossofson trauma toy marriage grief memory crying parkinglot therapy carseat drama nicolekidman aaroneckhart diannewiest johncameronmitchell,Rabbit Hole
3642,1415,"the new york club scene of the 80s and 90s was a world like no other. into this candy-colored, mirror ball playground stepped michael alig, a wannabe from nowhere special. under the watchful eye of veteran club kid james st. james, alig quickly rose to the top... and there was no place to go but down. newyork hotel basedonnovel birthday bath nightclub donut hallucination costume injection deathofafriend arrest police party friends independentfilm manmanrelationship money drug comedy drama crime sethgreen macaulayculkin chloësevigny fentonbailey",Party Monster
3643,313922,a young punk rock band find themselves trapped in a secluded venue after stumbling upon a horrific act of violence. skinhead heroin music cover-up murder suspense gore ducttape swastika pitbull witnesstomurder meatcleaver bittenintheneck neonazi punkband fireextinguisher mumblegore killerdog mauling boxcutter feedback micstand horror crime thriller antonyelchin imogenpoots aliashawkat jeremysaulnier,Green Room
3644,14474,"priscilla and jack appear to be the perfect couple, but they have a secret: she is sexually frustrated. they separate in the hope of resolving the situation. while jack moves into a bachelor pad and begins an affair with a student, priscilla discovers the joys of self-pleasuring and finds an unusual bed-mate. sex adultery depression infidelity nightclub nudity orgasm promise bikini guru love lesbian lust drug therapy pleasure comedy drama romance parkerposey dannydevito paulrudd billykent",The Oh in Ohio
3645,199933,"approaching collapse, the nation's economy is quickly eroding. as crime and fear take over the countryside, the government continues to exert its brutal force against the nation's most productive who are mysteriously vanishing - leaving behind a wake of despair. one man has the answer. one woman stands in his way. some will stop at nothing to control him. others will stop at nothing to save him. he swore by his life. they swore to find him. trilogy aynrand drama sciencefiction mystery ericallankramer robmorrow stephentobolowsky jamesmanera",Atlas Shrugged Part III: Who is John Galt?
